all_gene,prot.1,prot.2,prot.3,prot.4,prot.5,prot.6,prot.7
YGR090W,2.7715933333333332e-08,4.562193333333333e-08,2.6267666666666665e-08,3.53309e-08,4.03993e-08,7.15213e-08,8.889386666666666e-08
YOR004W,6.488186666666667e-08,7.841193333333334e-08,6.40565e-08,6.073866666666667e-08,6.150500000000001e-08,1.0994793333333333e-07,1.1859820000000001e-07
YMR287C,7.743716666666667e-09,1.2631913333333333e-08,6.268253333333333e-09,7.233360000000001e-09,9.884173333333334e-09,1.0833556666666667e-08,1.2910346666666665e-08
YFR044C,1.9033899999999998e-06,2.2443433333333335e-06,1.6542233333333335e-06,1.5920266666666667e-06,1.6027566666666667e-06,1.81188e-06,1.9005333333333333e-06
YDR206W,7.048246666666666e-09,1.0034420000000002e-08,6.194166666666667e-09,6.81861e-09,7.7276e-09,1.07637e-08,1.0845766666666666e-08
YAL059W,2.9599899999999998e-08,5.403366666666666e-08,2.3101833333333333e-08,2.4924633333333334e-08,3.231473333333333e-08,4.894026666666667e-08,5.8819466666666666e-08
YHL039W,4.745706666666666e-08,6.995826666666667e-08,3.6190366666666664e-08,4.5649866666666663e-08,4.946806666666666e-08,7.738426666666668e-08,9.792303333333332e-08
YJR088C,3.7707e-07,5.33532e-07,3.08247e-07,4.313386666666667e-07,4.3926533333333335e-07,5.504726666666667e-07,6.285706666666666e-07
YDR153C,5.851720000000001e-09,1.0641383333333333e-08,5.094396666666667e-09,7.753203333333333e-09,8.596373333333333e-09,1.0700043333333333e-08,1.7269766666666668e-08
YPL236C,7.402043333333334e-09,4.021083333333333e-09,5.1949066666666665e-09,5.4279733333333335e-09,4.466139999999999e-09,4.727636666666666e-09,5.358436666666666e-09
YGR175C,1.4920433333333333e-07,1.2359866666666666e-06,1.7934033333333333e-07,2.1715866666666668e-07,2.0799333333333332e-07,2.9455300000000003e-07,3.5035733333333333e-07
YMR220W,1.1568766666666665e-09,1.4830533333333335e-09,1.3632533333333333e-09,1.7772466666666667e-09,1.5690033333333334e-09,2.59062e-09,3.1113900000000004e-09
YLR300W,3.6852099999999994e-07,2.69716e-07,2.55117e-07,3.717973333333333e-07,2.9753466666666663e-07,3.379786666666667e-07,3.5109733333333333e-07
YGL002W,4.335926666666667e-08,7.730906666666666e-08,3.888893333333334e-08,4.724183333333333e-08,5.713033333333333e-08,8.384500000000001e-08,9.227513333333334e-08
YBR102C,2.25952e-08,2.743696666666667e-08,1.786686666666667e-08,2.36572e-08,2.5261966666666665e-08,3.82655e-08,4.394266666666667e-08
YJL155C,7.41175e-08,8.074763333333332e-08,6.169603333333334e-08,7.009926666666666e-08,6.288683333333334e-08,6.22761e-08,6.51682e-08
YOR221C,1.2681233333333335e-08,1.5237900000000002e-08,8.706966666666667e-09,8.701566666666666e-09,1.40668e-08,9.955366666666668e-09,1.3421066666666666e-08
YNL127W,2.707166666666667e-09,4.38665e-09,2.1341266666666667e-09,2.8062666666666668e-09,3.0912466666666668e-09,3.6839299999999997e-09,3.8031666666666665e-09
YOR187W,3.8272800000000004e-07,6.970636666666667e-07,3.91399e-07,6.312903333333334e-07,7.024246666666666e-07,1.41146e-06,2.016183333333333e-06
YLR291C,6.277806666666667e-08,7.495599999999999e-08,6.075233333333334e-08,8.692559999999999e-08,8.175146666666668e-08,1.36155e-07,1.8261500000000002e-07
YJL196C,3.4457933333333337e-09,4.125776666666667e-09,3.5011833333333334e-09,4.257333333333333e-09,4.398123333333333e-09,5.05488e-09,6.211523333333333e-09
YLR372W,6.45344e-07,1.6353433333333335e-06,6.68937e-07,7.332546666666666e-07,9.60121e-07,1.4920566666666666e-06,1.5495866666666667e-06
YIL027C,6.317633333333333e-07,6.47273e-07,5.586426666666667e-07,8.855323333333334e-07,9.1362e-07,1.3115e-06,1.51213e-06
YLR144C,6.735486666666666e-08,9.2628e-08,4.3843833333333334e-08,3.531126666666666e-08,3.485373333333333e-08,3.4335733333333334e-08,3.576643333333333e-08
YEL038W,5.834556666666667e-08,3.4526533333333334e-08,5.950419999999999e-08,8.51659e-08,7.090026666666666e-08,6.347066666666667e-08,5.284476666666667e-08
YOR246C,3.48179e-08,3.4256333333333335e-08,2.512766666666667e-08,3.144286666666667e-08,3.32606e-08,5.233883333333334e-08,5.89254e-08
YLR100W,3.896743333333333e-07,3.88001e-07,3.269803333333334e-07,4.852026666666667e-07,4.874766666666668e-07,6.575373333333333e-07,8.788903333333333e-07
YGL012W,1.2314366666666664e-08,3.98045e-08,1.34252e-08,2.1192966666666667e-08,2.6130933333333332e-08,3.3040866666666666e-08,5.39442e-08
YGL054C,7.517833333333334e-09,1.5362300000000002e-08,6.293693333333334e-09,7.875013333333334e-09,9.12358e-09,1.1433466666666667e-08,1.2359066666666666e-08
YPR037C,1.21859e-07,1.4483766666666665e-07,1.1502796666666668e-07,1.3079099999999997e-07,1.3791133333333334e-07,1.7179966666666667e-07,1.7178966666666666e-07
YDR365C,1.0509316666666666e-08,1.9089666666666668e-08,9.436280000000001e-09,1.62337e-08,1.7665933333333332e-08,5.2777766666666674e-08,6.48299e-08
YKR096W,2.5998366666666667e-09,3.1096299999999993e-09,2.2326366666666666e-09,2.59716e-09,2.5625666666666665e-09,2.74439e-09,3.130686666666666e-09
YMR309C,5.273606666666667e-07,8.211006666666668e-07,4.157363333333334e-07,6.03273e-07,6.330969999999999e-07,1.0357896666666667e-06,1.4655233333333333e-06
YHR174W,6.724409999999999e-05,9.399366666666666e-05,5.0860066666666664e-05,4.839453333333333e-05,4.388446666666666e-05,0.00010509633333333333,0.00017123733333333335
YAL007C,4.52217e-08,1.8757833333333336e-07,6.512493333333333e-08,1.0222400000000002e-07,1.3470199999999998e-07,2.5222366666666663e-07,2.83168e-07
YDL018C,6.207026666666668e-08,9.391366666666667e-08,6.65818e-08,9.588506666666668e-08,9.852916666666667e-08,1.16047e-07,1.21934e-07
YPL046C,1.1263693333333334e-07,9.257043333333334e-08,7.282236666666668e-08,6.48353e-08,6.449496666666667e-08,7.881133333333333e-08,6.196126666666666e-08
YLR384C,5.422266666666667e-08,8.600863333333333e-08,4.9235866666666667e-08,5.5276799999999995e-08,6.091113333333333e-08,8.537333333333334e-08,9.702720000000001e-08
YGR200C,5.7379666666666666e-08,7.69605e-08,5.3566466666666666e-08,5.9393533333333335e-08,6.690276666666666e-08,1.2263099999999998e-07,1.3414566666666667e-07
YGL200C,1.3544733333333333e-09,1.79923e-09,2.1747599999999996e-09,3.4588733333333334e-09,3.72898e-09,8.263463333333332e-09,1.37169e-08
YDR414C,3.2699599999999997e-09,7.021473333333334e-09,2.7078500000000003e-09,3.94124e-09,4.41999e-09,8.267263333333332e-09,9.565823333333333e-09
YGL001C,5.55126e-07,1.07403e-06,7.9764e-07,1.1164019999999999e-06,1.2379233333333332e-06,1.5521266666666667e-06,1.7660533333333334e-06
YMR015C,2.1321200000000002e-07,3.77856e-07,2.02974e-07,2.7382599999999995e-07,2.7251966666666667e-07,3.395703333333333e-07,3.9103e-07
YHR072W,2.398703333333333e-08,3.132016666666667e-08,1.7593933333333333e-08,2.0843766666666664e-08,2.5140533333333336e-08,2.6296233333333333e-08,2.54215e-08
YML130C,1.3348866666666667e-07,1.97777e-07,8.72082e-08,1.1455066666666666e-07,1.2648499999999998e-07,2.1333033333333333e-07,2.8091766666666666e-07
YGR284C,7.603453333333334e-07,1.1113699999999999e-06,5.977006666666666e-07,7.514519999999999e-07,8.195493333333334e-07,1.0357649999999998e-06,1.1078966666666668e-06
YMR219W,7.051616666666667e-09,8.789466666666668e-09,6.4535e-09,9.138659999999999e-09,9.117686666666666e-09,1.24624e-08,1.6168799999999997e-08
YDR172W,2.95491e-07,2.943536666666667e-07,3.7395133333333335e-07,4.442103333333333e-07,4.13664e-07,6.452106666666667e-07,8.982696666666665e-07
YNL280C,7.014363333333334e-09,1.854533333333333e-08,5.8324899999999996e-09,6.496266666666667e-09,7.0470733333333334e-09,8.520006666666668e-09,8.434676666666668e-09
YML008C,9.356916666666667e-06,1.6127433333333334e-05,7.2656566666666665e-06,8.519156666666666e-06,7.4536933333333335e-06,9.205213333333333e-06,1.0370376666666667e-05
YAR002C-A,8.46678e-07,8.579866666666667e-07,8.441206666666666e-07,1.3837466666666665e-06,1.4309766666666668e-06,2.74778e-06,3.62222e-06
YAL042W,1.8193e-07,2.7046983333333334e-07,1.2214433333333333e-07,2.28878e-07,2.2467233333333333e-07,5.094983333333333e-07,7.110750000000001e-07
YDL168W,3.3520566666666665e-07,3.58506e-07,2.1984766666666668e-07,2.3042266666666668e-07,2.1379433333333336e-07,2.7192533333333334e-07,2.7665766666666665e-07
YDL161W,2.55913e-09,3.1317400000000006e-09,1.7508833333333334e-09,2.3907233333333335e-09,2.5358766666666664e-09,3.5645033333333335e-09,4.554003333333333e-09
YJR125C,1.8906133333333334e-07,3.2489e-07,1.50304e-07,1.96295e-07,2.3362133333333334e-07,3.5379033333333334e-07,3.6326699999999997e-07
YBL040C,4.626036666666667e-08,5.981136666666667e-08,4.0564399999999994e-08,4.051323333333333e-08,4.26154e-08,4.5072766666666666e-08,4.528853333333333e-08
YBR143C,3.9448033333333337e-07,3.828623333333333e-07,4.274983333333334e-07,5.761126666666667e-07,6.371480000000002e-07,1.1504266666666666e-06,1.4671533333333332e-06
YFR041C,1.5844433333333335e-09,2.03996e-09,1.5384766666666668e-09,2.278513333333333e-09,2.4318466666666663e-09,3.4845866666666666e-09,4.017793333333333e-09
YGR029W,1.215738e-06,1.76328e-06,1.0702763333333333e-06,9.676033333333335e-07,9.556099999999999e-07,9.796793333333333e-07,8.982376666666668e-07
YML067C,1.1787366666666667e-08,1.4819333333333333e-08,1.0587533333333334e-08,2.700733333333333e-08,0.0,4.6659266666666665e-08,4.7171e-08
YGR207C,2.3919733333333334e-07,2.8335233333333335e-07,2.537106666666667e-07,3.39366e-07,3.5452900000000006e-07,4.4124500000000003e-07,5.8232e-07
YBR026C,1.8714766666666669e-06,1.2833633333333332e-06,1.4963133333333332e-06,1.9592666666666666e-06,1.2611966666666667e-06,9.73676e-07,9.326843333333334e-07
YPL048W,1.7583966666666668e-06,1.9467e-06,1.6284233333333333e-06,1.87884e-06,1.960826666666667e-06,2.4848366666666667e-06,2.71177e-06
YBR247C,3.51244e-07,7.364493333333333e-07,2.36929e-07,3.26801e-07,3.47821e-07,6.876856666666667e-07,8.41944e-07
YER044C,3.66065e-07,7.892026666666667e-07,3.214026666666667e-07,4.167353333333334e-07,4.4540166666666666e-07,6.473836666666667e-07,6.42296e-07
YLR056W,2.1388233333333333e-07,9.731986666666667e-07,3.2064233333333334e-07,4.3242e-07,5.115416666666668e-07,5.379596666666667e-07,5.529796666666667e-07
YFR019W,3.3098899999999996e-09,4.1247499999999994e-09,2.90749e-09,3.6894466666666666e-09,3.4169399999999996e-09,3.769246666666667e-09,4.116466666666666e-09
YDL045C,3.679306666666667e-09,5.5451199999999996e-09,3.0668200000000004e-09,3.701886666666667e-09,3.935019999999999e-09,5.5455666666666674e-09,5.469413333333333e-09
YJL081C,1.5840666666666668e-07,1.7833799999999997e-07,1.0722183333333335e-07,1.3561333333333333e-07,1.4025466666666666e-07,1.6636933333333334e-07,1.8613833333333334e-07
YNL059C,9.345833333333333e-09,7.362210000000001e-09,8.438763333333333e-09,1.1707433333333333e-08,1.1420033333333334e-08,1.65067e-08,1.93361e-08
YOL058W,8.746403333333333e-06,1.1487433333333333e-05,9.160666666666667e-06,1.1034466666666666e-05,9.33598e-06,1.3482733333333334e-05,1.5826633333333332e-05
YGL006W,1.8481066666666666e-07,2.0522766666666667e-07,1.56678e-07,1.96033e-07,1.7218666666666666e-07,1.67286e-07,1.6488433333333333e-07
YAL026C,6.124443333333333e-09,7.77452e-09,4.193306666666667e-09,4.829926666666666e-09,5.414816666666667e-09,7.457966666666667e-09,8.140246666666667e-09
YER166W,2.5662199999999996e-08,2.3622366666666667e-08,2.05741e-08,2.618066666666667e-08,2.64402e-08,3.706573333333333e-08,4.424303333333334e-08
YIL048W,4.365813333333333e-08,5.50467e-08,3.091606666666667e-08,3.8325399999999996e-08,4.030303333333333e-08,5.42249e-08,6.204013333333334e-08
YMR301C,1.3776066666666667e-07,2.2245133333333333e-07,1.0365250000000001e-07,1.2737166666666667e-07,1.4681466666666667e-07,2.0410399999999999e-07,2.2632733333333333e-07
YKL185W,5.310776666666667e-08,1.0611016666666666e-07,4.766856666666667e-08,5.90856e-08,6.002806666666667e-08,6.161103333333333e-08,6.8294e-08
YGR097W,1.2319933333333335e-08,1.79083e-08,9.069943333333334e-09,1.1025700000000001e-08,1.1810533333333333e-08,1.62798e-08,2.147376666666667e-08
YIL015W,4.637553333333334e-09,3.556093333333333e-09,3.223136666666667e-09,2.5314733333333334e-09,6.251903333333333e-09,4.71583e-09,3.70656e-09
YMR237W,8.234996666666667e-08,9.866813333333333e-08,5.626856666666666e-08,7.32603e-08,7.581783333333334e-08,9.900146666666666e-08,1.1310266666666667e-07
YDR361C,3.25473e-07,3.4377799999999997e-07,2.513653333333333e-07,3.2906533333333333e-07,2.985303333333333e-07,3.907166666666667e-07,4.864436666666666e-07
YDR375C,4.0072900000000005e-09,1.3641066666666667e-08,5.464446666666667e-09,6.98968e-09,8.860066666666667e-09,1.5415733333333334e-08,1.6277166666666665e-08
YLR211C,1.722e-08,1.90467e-08,1.3429666666666666e-08,1.2982666666666667e-08,1.2632066666666668e-08,1.2267733333333333e-08,1.4080916666666665e-08
YPL149W,5.866546666666667e-09,5.5811499999999995e-09,4.352716666666667e-09,5.413706666666666e-09,5.218623333333333e-09,4.9764133333333335e-09,5.011836666666667e-09
YKL016C,3.946906666666666e-06,4.6853133333333335e-06,4.068793333333334e-06,7.809583333333332e-06,7.443646666666667e-06,1.1832333333333334e-05,1.83121e-05
YPL078C,9.21408e-06,1.34368e-05,9.64154e-06,1.3877466666666665e-05,1.4129866666666667e-05,1.6794266666666666e-05,1.881643333333333e-05
YPR020W,6.965593333333333e-06,9.585323333333332e-06,7.530506666666668e-06,1.1317400000000001e-05,1.2628999999999999e-05,1.6257966666666666e-05,1.5781033333333334e-05
YDR298C,7.623056666666667e-06,1.1156256666666668e-05,8.553596666666668e-06,1.2273766666666666e-05,1.2498666666666664e-05,1.4109166666666669e-05,1.1403433333333333e-05
YLR114C,3.897003333333333e-08,6.134200000000001e-08,3.536293333333334e-08,3.922756666666667e-08,4.119096666666667e-08,5.233379999999999e-08,5.340743333333333e-08
YKL146W,3.903346666666667e-08,4.6221633333333326e-08,3.451603333333333e-08,4.583773333333333e-08,4.74694e-08,6.424553333333333e-08,7.038296666666668e-08
YIL088C,9.842433333333334e-10,8.56008e-10,1.5746433333333336e-09,1.5065433333333331e-09,2.10228e-09,2.521383333333333e-09,4.746843333333334e-09
YBL099W,6.997693333333333e-06,9.181896666666668e-06,9.46272e-06,1.2770966666666668e-05,1.1980133333333332e-05,1.5843366666666668e-05,1.69955e-05
YPR122W,6.304523333333334e-09,8.45158e-09,5.233283333333334e-09,7.09231e-09,7.627523333333335e-09,9.955626666666666e-09,1.070064e-08
YBR068C,3.810236666666667e-09,8.676329999999999e-09,1.1481900000000001e-09,8.207496666666666e-10,7.68366e-10,1.2005133333333335e-09,1.43242e-09
YHR208W,2.121933333333333e-06,2.0925966666666667e-06,1.6160533333333332e-06,2.1383066666666668e-06,2.7361266666666665e-06,5.553673333333333e-06,7.386686666666666e-06
YCR068W,8.581923333333333e-09,6.130446666666666e-09,6.323996666666665e-09,5.4508133333333334e-09,4.391009999999999e-09,3.2244399999999997e-09,3.57408e-09
YGL180W,7.959206666666668e-09,1.3318533333333332e-08,5.77566e-09,6.5498433333333335e-09,7.112876666666666e-09,6.5632200000000004e-09,8.023863333333333e-09
YIL146C,1.1049599999999999e-09,1.109417e-09,1.36783e-09,2.0205266666666666e-09,2.3566533333333334e-09,3.1619800000000003e-09,3.5958866666666664e-09
YDL181W,8.308996666666667e-07,1.6241166666666667e-06,8.596306666666666e-07,1.0636336666666666e-06,1.0256486666666667e-06,1.34356e-06,1.0566513333333332e-06
YNR002C,2.7801233333333332e-08,2.1743800000000002e-08,3.2146666666666667e-09,2.5919533333333332e-09,3.9222833333333335e-09,7.32151e-09,6.10752e-09
YNL315C,2.865113333333333e-07,4.3960966666666666e-07,2.9500466666666667e-07,3.678836666666667e-07,3.708446666666667e-07,7.9173e-07,9.730793333333332e-07
YJR121W,7.8084e-06,1.0570406666666666e-05,9.01382e-06,1.50198e-05,1.5052233333333331e-05,2.3889833333333333e-05,3.4016e-05
YDR377W,3.926936666666667e-06,4.453363333333333e-06,5.20131e-06,8.064763333333333e-06,7.463546666666666e-06,1.0787563333333333e-05,1.112335e-05
YEL031W,7.619403333333333e-08,8.415326666666666e-08,8.098256666666667e-08,9.733596666666667e-08,1.0082533333333333e-07,1.7919766666666665e-07,2.3264733333333335e-07
YMR162C,7.3187699999999995e-09,6.130816666666667e-09,7.476493333333334e-09,7.550160000000001e-09,7.546343333333333e-09,8.829093333333333e-09,1.0599153333333334e-08
YLR423C,8.054266666666666e-09,1.1196000000000001e-08,0.0,1.1557266666666666e-08,0.0,8.578166666666667e-09,0.0
YNR007C,1.69358e-08,1.79305e-08,2.2376566666666664e-08,1.5938233333333334e-08,1.70577e-08,1.5674566666666665e-08,1.3371920000000002e-08
YHR171W,4.621e-09,3.427926666666667e-09,4.47352e-09,5.92822e-09,4.713293333333333e-09,4.27269e-09,4.3808e-09
YDR270W,1.1782233333333335e-08,1.6171e-08,7.2232e-09,9.120833333333333e-09,1.3628333333333332e-08,1.32706e-08,1.7269466666666665e-08
YIL130W,2.4729566666666666e-08,2.7419966666666667e-08,2.10119e-08,2.690526666666667e-08,2.7734766666666666e-08,3.536283333333333e-08,3.875516666666667e-08
YMR119W,9.04893e-10,1.4648166666666666e-09,7.687133333333333e-10,1.0518653333333332e-09,1.15386e-09,1.57619e-09,1.7586333333333332e-09
YER101C,6.099916666666666e-08,4.79701e-08,5.54116e-08,7.265136666666668e-08,6.748553333333333e-08,7.68551e-08,8.045133333333333e-08
YNR020C,2.0519733333333334e-08,3.818826666666666e-08,2.1203299999999998e-08,3.1634566666666664e-08,3.428783333333333e-08,5.6553633333333336e-08,6.5546e-08
YMR098C,6.59678e-09,1.48713e-08,5.17268e-09,6.853486666666667e-09,8.458006666666667e-09,1.4261266666666666e-08,1.62931e-08
YPL271W,3.8614900000000005e-09,5.3871033333333334e-09,1.43724e-09,1.2507466666666665e-09,2.96599e-09,4.0485100000000005e-09,2.1174533333333333e-09
YBR149W,1.048747e-05,1.1993966666666667e-05,1.0142243333333333e-05,1.1545e-05,1.0554226666666667e-05,1.0487553333333332e-05,1.0311856666666666e-05
YNR019W,9.485256666666667e-08,1.27101e-07,9.584506666666666e-08,1.5912066666666667e-07,2.16733e-07,1.770313333333333e-07,1.6154733333333333e-07
YDL192W,7.020843333333333e-06,5.462293333333333e-06,6.7723533333333335e-06,9.70577e-06,1.014084e-05,1.9830566666666666e-05,2.5414766666666663e-05
YDL137W,7.183256666666666e-06,5.577979999999999e-06,6.8105400000000005e-06,9.592626666666666e-06,1.0003983333333333e-05,1.85439e-05,2.2505333333333333e-05
YMR027W,9.690076666666666e-08,1.0025316666666666e-07,9.281549999999999e-08,1.2023466666666667e-07,1.0623466666666667e-07,1.5658433333333334e-07,1.9454700000000003e-07
YNL001W,4.9504e-08,9.252283333333333e-08,4.260956666666667e-08,5.45328e-08,5.662380000000001e-08,6.032826666666667e-08,7.3149e-08
YIL010W,2.2804166666666666e-07,2.671546666666667e-07,1.7041466666666667e-07,1.9860866666666669e-07,2.1662966666666669e-07,2.47004e-07,2.245863333333333e-07
YLR143W,1.3159566666666667e-08,1.14248e-08,1.9919466666666666e-08,1.3584333333333332e-08,2.1058133333333334e-08,1.87446e-08,2.8370666666666667e-08
YOL057W,3.8566533333333335e-07,3.527566666666667e-07,4.5983733333333333e-07,4.4092566666666667e-07,4.0969033333333335e-07,4.1454200000000006e-07,4.20977e-07
YPR183W,1.80599e-06,2.763546666666667e-06,2.0415333333333337e-06,2.03304e-06,2.2899033333333333e-06,3.4583366666666664e-06,3.773423333333333e-06
YGL196W,1.5390866666666664e-07,1.093009e-07,1.8802300000000002e-07,1.9246766666666668e-07,1.6020033333333333e-07,1.37796e-07,1.38567e-07
YML080W,1.5024033333333332e-08,2.41681e-08,1.3668099999999999e-08,1.6809066666666668e-08,2.08512e-08,3.444706666666666e-08,3.903076666666667e-08
YDR359C,3.3789700000000004e-09,6.149006666666667e-09,2.10131e-09,3.0117933333333333e-09,3.0413033333333335e-09,4.772113333333333e-09,6.0479966666666665e-09
YHR132C,2.3005433333333335e-07,2.2138366666666665e-07,1.26166e-07,1.2052766666666666e-07,1.2552899999999999e-07,1.33237e-07,1.2751866666666668e-07
